000,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860
296,1.3.6.1.4.1.14519.5.2.1.6279.6001.200725988589959521302320481687
297,1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398
298,1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964
299,1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218
300,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630
301,1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227
302,1.3.6.1.4.1.14519.5.2.1.6279.6001.202464973819273687476049035824
303,1.3.6.1.4.1.14519.5.2.1.6279.6001.202476538079060560282495099956
304,1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450
305,1.3.6.1.4.1.14519.5.2.1.6279.6001.202811684116768680758082619196
306,1.3.6.1.4.1.14519.5.2.1.6279.6001.203179378754043776171267611064
307,1.3.6.1.4.1.14519.5.2.1.6279.6001.203425588524695836343069893813
308,1.3.6.1.4.1.14519.5.2.1.6279.6001.203741923654363010377298352671
309,1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532
310,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512
311,1.3.6.1.4.1.14519.5.2.1.6279.6001.204566802718283633558802774757
312,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281
313,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037
314,1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313
315,1.3.6.1.4.1.14519.5.2.1.6279.6001.205852555362702089950453265567
316,1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680
317,1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114
318,1.3.6.1.4.1.14519.5.2.1.6279.6001.206097113343059612247503064658
319,1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291
320,1.3.6.1.4.1.14519.5.2.1.6279.6001.207341668080525761926965850679
321,1.3.6.1.4.1.14519.5.2.1.6279.6001.208511362832825683639135205368
322,1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764
323,1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762
324,1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430
325,1.3.6.1.4.1.14519.5.2.1.6279.6001.210837812047373739447725050963
326,1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846
327,1.3.6.1.4.1.14519.5.2.1.6279.6001.211071908915618528829547301883
328,1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468
329,1.3.6.1.4.1.14519.5.2.1.6279.6001.212346425055214308006918165305
330,1.3.6.1.4.1.14519.5.2.1.6279.6001.212608679077007918190529579976
331,1.3.6.1.4.1.14519.5.2.1.6279.6001.213022585153512920098588556742
332,1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074
333,1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534
334,1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150
335,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314
336,1.3.6.1.4.1.14519.5.2.1.6279.6001.215086589927307766627151367533
337,1.3.6.1.4.1.14519.5.2.1.6279.6001.215104063467523905369326175410
338,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224
339,1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785
340,1.3.6.1.4.1.14519.5.2.1.6279.6001.216252660192313507027754194207
341,1.3.6.1.4.1.14519.5.2.1.6279.6001.216526102138308489357443843021
342,1.3.6.1.4.1.14519.5.2.1.6279.6001.216652640878960522552873394709
343,1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517
344,1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826
345,1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982
346,1.3.6.1.4.1.14519.5.2.1.6279.6001.217754016294471278921686508169
347,1.3.6.1.4.1.14519.5.2.1.6279.6001.217955041973656886482758642958
348,1.3.6.1.4.1.14519.5.2.1.6279.6001.218476624578721885561483687176
349,1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729
350,1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403
351,1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145
352,1.3.6.1.4.1.14519.5.2.1.6279.6001.219349715895470349269596532320
353,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588
354,1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169
355,1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179
356,1.3.6.1.4.1.14519.5.2.1.6279.6001.220205300714852483483213840572
357,1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692
358,1.3.6.1.4.1.14519.5.2.1.6279.6001.221017801605543296514746423389
359,1.3.6.1.4.1.14519.5.2.1.6279.6001.221945191226273284587353530424
360,1.3.6.1.4.1.14519.5.2.1.6279.6001.222052723822248889877676736332
361,1.3.6.1.4.1.14519.5.2.1.6279.6001.222087811960706096424718056430
362,1.3.6.1.4.1.14519.5.2.1.6279.6001.223098610241551815995595311693
363,1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881
364,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685
365,1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593
366,1.3.6.1.4.1.14519.5.2.1.6279.6001.225227615446398900698431118292
367,1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312
368,1.3.6.1.4.1.14519.5.2.1.6279.6001.226152078193253087875725735761
369,1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594
370,1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418
371,1.3.6.1.4.1.14519.5.2.1.6279.6001.226564372605239604660221582288
372,1.3.6.1.4.1.14519.5.2.1.6279.6001.226889213794065160713547677129
373,1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069
374,1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780
375,1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594
376,1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223
377,1.3.6.1.4.1.14519.5.2.1.6279.6001.227968442353440630355230778531
378,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600
379,1.3.6.1.4.1.14519.5.2.1.6279.6001.228934821089041845791238006047
380,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795
381,1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904
382,1.3.6.1.4.1.14519.5.2.1.6279.6001.229664630348267553620068691756
383,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970
384,1.3.6.1.4.1.14519.5.2.1.6279.6001.229960820686439513664996214638
385,1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442
386,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505
387,1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411
388,1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194
389,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066
390,1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304
391,1.3.6.1.4.1.14519.5.2.1.6279.6001.231834776365874788440767645596
392,1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907
393,1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196
394,1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948
395,1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198
396,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044
397,1.3.6.1.4.1.14519.5.2.1.6279.6001.233652865358649579816568545171
398,1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157
399,1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176
400,1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811
401,1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994
402,1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216
403,1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401
404,1.3.6.1.4.1.14519.5.2.1.6279.6001.237915456403882324748189195892
405,1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753
406,1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348
407,1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574
408,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296
409,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427
410,1.3.6.1.4.1.14519.5.2.1.6279.6001.240630002689062442926543993263
411,1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518
412,1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856
413,1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367
414,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144
415,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616
416,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586
417,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147
418,1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706
419,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377
420,1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169
421,1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024
422,1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660
423,1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002
424,1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488
425,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497
426,1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929
427,1.3.6.1.4.1.14519.5.2.1.6279.6001.246178337114401749164850220976
428,1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633
429,1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201
430,1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724
431,1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949
432,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556
433,1.3.6.1.4.1.14519.5.2.1.6279.6001.247816269490470394602288565775
434,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341
435,1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510
436,1.3.6.1.4.1.14519.5.2.1.6279.6001.248425363469507808613979846863
437,1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474
438,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896
439,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826
440,1.3.6.1.4.1.14519.5.2.1.6279.6001.249450003033735700817635168066
441,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730
442,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143
443,1.3.6.1.4.1.14519.5.2.1.6279.6001.250438451287314206124484591986
444,1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296
445,1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732
446,1.3.6.1.4.1.14519.5.2.1.6279.6001.251215764736737018371915284679
447,1.3.6.1.4.1.14519.5.2.1.6279.6001.252358625003143649770119512644
448,1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951
449,1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792
450,1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345
451,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014
452,1.3.6.1.4.1.14519.5.2.1.6279.6001.253283426904813468115158375647
453,1.3.6.1.4.1.14519.5.2.1.6279.6001.253317247142837717905329340520
454,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819
455,1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266
456,1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969
457,1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244
458,1.3.6.1.4.1.14519.5.2.1.6279.6001.254929810944557499537650429296
459,1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027
460,1.3.6.1.4.1.14519.5.2.1.6279.6001.255409701134762680010928250229
461,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228
462,1.3.6.1.4.1.14519.5.2.1.6279.6001.256542095129414948017808425649
463,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959
464,1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817
465,1.3.6.1.4.1.14519.5.2.1.6279.6001.257840703452266097926250569223
466,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112
467,1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262
468,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757
469,1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253
470,1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756
471,1.3.6.1.4.1.14519.5.2.1.6279.6001.259453428008507791234730686014
472,1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498
473,1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513
474,1.3.6.1.4.1.14519.5.2.1.6279.6001.261700367741314729940340271960
475,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623
476,1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599
477,1.3.6.1.4.1.14519.5.2.1.6279.6001.264090899378396711987322794314
478,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261
479,1.3.6.1.4.1.14519.5.2.1.6279.6001.265133389948279331857097127422
480,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556
481,1.3.6.1.4.1.14519.5.2.1.6279.6001.265570697208310960298668720669
482,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898
483,1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416
484,1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282
485,1.3.6.1.4.1.14519.5.2.1.6279.6001.266009527139315622265711325223
486,1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856
487,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753
488,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786
489,1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785
490,1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534
491,1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082
492,1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746
493,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179
494,1.3.6.1.4.1.14519.5.2.1.6279.6001.269689294231892620436462818860
495,1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069
496,1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185
497,1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290
498,1.3.6.1.4.1.14519.5.2.1.6279.6001.270788655216695628640355888562
499,1.3.6.1.4.1.14519.5.2.1.6279.6001.270951128717816232360812849541
500,1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951
501,1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230
502,1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865
503,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815
504,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128
505,1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746
506,1.3.6.1.4.1.14519.5.2.1.6279.6001.272344603176687884771013620823
507,1.3.6.1.4.1.14519.5.2.1.6279.6001.272348349298439120568330857680
508,1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640
509,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680
510,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130
511,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689
512,1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764
513,1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907
514,1.3.6.1.4.1.14519.5.2.1.6279.6001.275849601663847251574860892603
515,1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664
516,1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609
517,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377
518,1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643
519,1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231
520,1.3.6.1.4.1.14519.5.2.1.6279.6001.277452631455527999380186898011
521,1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196
522,1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753
523,1.3.6.1.4.1.14519.5.2.1.6279.6001.278660284797073139172446973682
524,1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932
525,1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394
526,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478
527,1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341
528,1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430
529,1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767
530,1.3.6.1.4.1.14519.5.2.1.6279.6001.281967919138248195763602360723
531,1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775
532,1.3.6.1.4.1.14519.5.2.1.6279.6001.282779922503707013097174625409
533,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131
534,1.3.6.1.4.1.14519.5.2.1.6279.6001.283733738239331719775105586296
535,1.3.6.1.4.1.14519.5.2.1.6279.6001.283878926524838648426928238498
536,1.3.6.1.4.1.14519.5.2.1.6279.6001.285926554490515269336267972830
537,1.3.6.1.4.1.14519.5.2.1.6279.6001.286061375572911414226912429210
538,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667
539,1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942
540,1.3.6.1.4.1.14519.5.2.1.6279.6001.286627485198831346082954437212
541,1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089
542,1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040
543,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886
544,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503
545,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734
546,1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861
547,1.3.6.1.4.1.14519.5.2.1.6279.6001.291156498203266896953765649282
548,1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824
549,1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233
550,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985
551,1.3.6.1.4.1.14519.5.2.1.6279.6001.292194861362266467652267941663
552,1.3.6.1.4.1.14519.5.2.1.6279.6001.292576688635952269497781991202
553,1.3.6.1.4.1.14519.5.2.1.6279.6001.292994770358625142596171316474
554,1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080
555,1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831
556,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704
557,1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111
558,1.3.6.1.4.1.14519.5.2.1.6279.6001.295298571102631191572192562523
559,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663
560,1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925
561,1.3.6.1.4.1.14519.5.2.1.6279.6001.296066944953051278419805374238
562,1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169
563,1.3.6.1.4.1.14519.5.2.1.6279.6001.296863826932699509516219450076
564,1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645
565,1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012
566,1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414
567,1.3.6.1.4.1.14519.5.2.1.6279.6001.297988578825170426663869669862
568,1.3.6.1.4.1.14519.5.2.1.6279.6001.299476369290630280560355838785
569,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230
570,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534
571,1.3.6.1.4.1.14519.5.2.1.6279.6001.300136985030081433029390459071
572,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986
573,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806
574,1.3.6.1.4.1.14519.5.2.1.6279.6001.300270516469599170290456821227
575,1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488
576,1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739
577,1.3.6.1.4.1.14519.5.2.1.6279.6001.300693623747082239407271583452
578,1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986
579,1.3.6.1.4.1.14519.5.2.1.6279.6001.301582691063019848479942618641
580,1.3.6.1.4.1.14519.5.2.1.6279.6001.302134342469412607966016057827
581,1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052
582,1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075
583,1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986
584,1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495
585,1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306
586,1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151
587,1.3.6.1.4.1.14519.5.2.1.6279.6001.304700823314998198591652152637
588,1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037
589,1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285
590,1.3.6.1.4.1.14519.5.2.1.6279.6001.306112617218006614029386065035
591,1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136
